,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Type
5479,Matandang Balara,14.6662387,121.0817814,Stacy's,14.663473000000002,121.08424199999999,Diner,Restaurant
5480,Matandang Balara,14.6662387,121.0817814,Phở Hòa,14.66343590293208,121.08423767183577,Vietnamese Restaurant,Restaurant
5481,Matandang Balara,14.6662387,121.0817814,Dencio's,14.663381003189313,121.08410571156773,Filipino Restaurant,Restaurant
5482,Matandang Balara,14.6662387,121.0817814,Pancake House,14.663550644958447,121.08408821747508,Diner,Restaurant
5483,Matandang Balara,14.6662387,121.0817814,Blue Water Day Spa,14.663167295727167,121.08402336683208,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5484,Matandang Balara,14.6662387,121.0817814,Celebrity Sports Swimming Pool,14.666486425838196,121.0793835876445,Pool,Tourist Destination
5485,Matandang Balara,14.6662387,121.0817814,Celebrity Sports Plaza,14.665526105515749,121.07985171470318,Plaza,Tourist Destination
5486,Matandang Balara,14.6662387,121.0817814,Jack's Loft,14.663385098290815,121.08432864846529,Dessert Shop,Cafe/Tea/Dessert
5487,Matandang Balara,14.6662387,121.0817814,Fika,14.66343851875892,121.08404412024751,Café,Cafe/Tea/Dessert
5488,Matandang Balara,14.6662387,121.0817814,Total Image Day Spa,14.666588200638346,121.08000378488407,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5489,Matandang Balara,14.6662387,121.0817814,CSC Basketball Court,14.666294723189047,121.07977631827768,Basketball Court,Sports & Fitness
5490,Matandang Balara,14.6662387,121.0817814,"Terrasse Carte Blanche, Celebrity Club",14.66557,121.07942800000001,Restaurant,Restaurant
5491,Matandang Balara,14.6662387,121.0817814,Kitchen City,14.666420954867744,121.07924459095486,Bistro,Restaurant
5492,Matandang Balara,14.6662387,121.0817814,The Frap Bar,14.663701748734006,121.08434907601192,Coffee Shop,Cafe/Tea/Dessert
5493,Matandang Balara,14.6662387,121.0817814,Carlo's Pizza,14.663307827656764,121.08427986502649,Pizza Place,Fast Food
5494,Payatas,14.7070204,121.09630829999999,Avenue Vets Animal Clinic,14.707845647874679,121.09507226477751,Pet Store,"Gadgets, Hardware, Toys, etc."
5495,Payatas,14.7070204,121.09630829999999,One spa & fitness center,14.706997174771029,121.09898408701171,Gym,Sports & Fitness
5496,Payatas,14.7070204,121.09630829999999,Chowking Banawe,14.7072186,121.099038,Asian Restaurant,Restaurant
5497,Payatas,14.7070204,121.09630829999999,Sangupsalamat,14.706514000000002,121.099177,Food Service,Restaurant
5498,Payatas,14.7070204,121.09630829999999,Aranda Beach Resort,14.703756332397461,121.0953369140625,Beach,Tourist Destination
5499,Payatas,14.7070204,121.09630829999999,Andok's Litson Manok,14.70374870300293,121.09534454345705,BBQ Joint,Restaurant
5500,Payatas,14.7070204,121.09630829999999,Mountain View Clubhouse,14.708445285184341,121.10005855659573,Club House,Entertainment
5501,BF Homes,14.445671300000003,121.0218669,Bamba Bistro,14.444951428247018,121.02403172450848,Restaurant,Restaurant
5502,BF Homes,14.445671300000003,121.0218669,Serenitea,14.445275528204222,121.02315767380784,Bubble Tea Shop,Cafe/Tea/Dessert
5503,BF Homes,14.445671300000003,121.0218669,Sole 2 Sole,14.445477809875788,121.02251015673413,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5504,BF Homes,14.445671300000003,121.0218669,Mulligans Irish Gastro Pub,14.445065786619773,121.023549379061,Pub,Night Life
5505,BF Homes,14.445671300000003,121.0218669,Anytime Fitness,14.44602767114553,121.02123767062464,Gym / Fitness Center,Sports & Fitness
5506,BF Homes,14.445671300000003,121.0218669,Wicked Dogs,14.44493516873506,121.02452158865273,Comfort Food Restaurant,Restaurant
5507,BF Homes,14.445671300000003,121.0218669,Big Brat Burger,14.446496179408946,121.02072512293543,Burger Joint,Fast Food
5508,BF Homes,14.445671300000003,121.0218669,Avenue 75 Sports Bar,14.445449287570574,121.02261605500921,Sports Bar,Sports & Fitness
5509,BF Homes,14.445671300000003,121.0218669,Uncle Moe's Shawarma Hub,14.44647216514982,121.02070804235856,Middle Eastern Restaurant,Restaurant
5510,BF Homes,14.445671300000003,121.0218669,Magnum Opus,14.447247945015462,121.01994090828786,Coffee Shop,Cafe/Tea/Dessert
5511,BF Homes,14.445671300000003,121.0218669,Ramen Kuroda,14.44633815121861,121.02084161298252,Noodle House,Restaurant
5512,BF Homes,14.445671300000003,121.0218669,Hanakazu Japanese Restaurant,14.446942688104546,121.02021193167127,Japanese Restaurant,Restaurant
5513,BF Homes,14.445671300000003,121.0218669,Sole 2 Sole,14.445458320338807,121.0224960421216,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5514,BF Homes,14.445671300000003,121.0218669,Al Shams,14.445422972735155,121.0226609689124,Indian Restaurant,Restaurant
5515,BF Homes,14.445671300000003,121.0218669,Mandarin Palace,14.449122328997117,121.01915589439086,Chinese Restaurant,Restaurant
5516,BF Homes,14.445671300000003,121.0218669,"Bioessence, BF Homes",14.445815609254007,121.02159510224216,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5517,BF Homes,14.445671300000003,121.0218669,Vapor Hookah Lounge,14.445381340966616,121.02272970158148,Hookah Bar,Night Life
5518,BF Homes,14.445671300000003,121.0218669,Little Quiapo,14.444950091464507,121.0257219592934,Asian Restaurant,Restaurant
5519,BF Homes,14.445671300000003,121.0218669,Raaz Mahal,14.446815866271315,121.02021653122749,Indian Restaurant,Restaurant
5520,BF Homes,14.445671300000003,121.0218669,Dusadee Thai,14.444835182810841,121.02464710910256,Thai Restaurant,Restaurant
5521,BF Homes,14.445671300000003,121.0218669,Dry Dock,14.447894896855203,121.01962892978277,Bar,Night Life
5522,BF Homes,14.445671300000003,121.0218669,Bo's Coffee,14.44601931584814,121.02125027497654,Coffee Shop,Cafe/Tea/Dessert
5523,BF Homes,14.445671300000003,121.0218669,Overtime Mulligan's,14.446867529715293,121.02018522594842,Sports Bar,Sports & Fitness
5524,BF Homes,14.445671300000003,121.0218669,Turtles Family KTV,14.44581544370033,121.0217734232762,Karaoke Bar,Night Life
5525,BF Homes,14.445671300000003,121.0218669,Playhaus Carwash,14.447929683627322,121.02288731634464,Car Wash,Vehicle/Transport Related
5526,BF Homes,14.445671300000003,121.0218669,Checkpoint Rock Bar,14.445826751726928,121.02143461238886,Rock Club,Night Life
5527,BF Homes,14.445671300000003,121.0218669,HK Roast Kitchen (138 Aguirre Avenue),14.44871683427551,121.01932345806586,Noodle House,Restaurant
5528,BF Homes,14.445671300000003,121.0218669,Baliwag Grill & Restaurant,14.44581010214172,121.02176206778697,Restaurant,Restaurant
5529,BF Homes,14.445671300000003,121.0218669,WAM Medical Spa,14.4476319715655,121.01977261240768,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5530,BF Homes,14.445671300000003,121.0218669,Mito's Place,14.44890785564392,121.01932037479652,Beach Bar,Tourist Destination
5531,BF Homes,14.445671300000003,121.0218669,Southern Dairy,14.44487063937182,121.02484616965486,Dessert Shop,Cafe/Tea/Dessert
5532,BF Homes,14.445671300000003,121.0218669,7 Eleven,14.447313241985764,121.02002288418447,Convenience Store,Convenience Stores and Food Essentials
5533,BF Homes,14.445671300000003,121.0218669,Mirak Korean & Japanese Restaurant (미락),14.444213485051653,121.02095302605689,Asian Restaurant,Restaurant
5534,BF Homes,14.445671300000003,121.0218669,Yang Chow Dimsum and Teahouse,14.445854999999998,121.02048500000001,Chinese Restaurant,Restaurant
5535,BF Homes,14.445671300000003,121.0218669,Robinsons Home Outlet,14.443791504303643,121.02248177604194,Furniture / Home Store,"Gadgets, Hardware, Toys, etc."
5536,BF Homes,14.445671300000003,121.0218669,Tea Life - BF Homes,14.444924633165515,121.024413685157,Juice Bar,Cafe/Tea/Dessert
5537,BF Homes,14.445671300000003,121.0218669,Miraj Persian Grill,14.447825533442991,121.01967145305994,Middle Eastern Restaurant,Restaurant
5538,BF Homes,14.445671300000003,121.0218669,NSHA Covered Court,14.442034904897024,121.02041198860486,Basketball Court,Sports & Fitness
5539,Violago Homes,14.700051,121.09953999999999,Miriam College Music Center,14.700053593928876,121.0986986794084,Concert Hall,Entertainment
5540,Violago Homes,14.700051,121.09953999999999,Our Lady of Peace and Good Voyage,14.699711968714276,121.10323154332292,Public Art,Art/Culture/Museum
5541,Violago Homes,14.700051,121.09953999999999,Vision Express,14.697249,121.10197,Optical Shop,"Gadgets, Hardware, Toys, etc."
5542,Violago Homes,14.700051,121.09953999999999,Phase F Park,14.696374432842676,121.10027680705228,Park,Tourist Destination
5543,Commonwealth,14.698447,121.08238529999998,R.L.A. Food Alley,14.697075399315793,121.08047916225428,Restaurant,Restaurant
5544,Commonwealth,14.698447,121.08238529999998,Chowking,14.696426428532805,121.08641431582993,Chinese Restaurant,Restaurant
5545,Commonwealth,14.698447,121.08238529999998,Mangahan Ville Tricyle Station,14.697011098532636,121.0855635980432,Bike Rental / Bike Share,Vehicle/Transport Related
5546,Commonwealth,14.698447,121.08238529999998,Eriel's Silvanas,14.700272465457957,121.08597776403508,Dessert Shop,Cafe/Tea/Dessert
5547,Commonwealth,14.698447,121.08238529999998,MRB Covered Court,14.697813883227425,121.0780467965678,Basketball Court,Sports & Fitness
5548,Fairview (North),14.474894699999998,120.9992591,Fresh Touch Spa,14.474842846380207,121.00167951769764,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5549,Fairview (North),14.474894699999998,120.9992591,Central BBQ Boy Grill,14.476844271609895,120.99914128786268,Beer Garden,Night Life
5550,Fairview (North),14.474894699999998,120.9992591,Luz Facial Care Center,14.478050642022602,120.9986350339797,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5551,Fairview (North),14.474894699999998,120.9992591,Liezl's La Paz Batchoy and Kansi,14.475154683518387,121.00103718362443,Filipino Restaurant,Restaurant
5552,Fairview (North),14.474894699999998,120.9992591,Stoned Bar & Grill,14.476986966220403,120.99931895097885,Bar,Night Life
5553,Fairview (North),14.474894699999998,120.9992591,Mercury Drug,14.474828228845329,121.00080748430165,Pharmacy,Convenience Stores and Food Essentials
5554,Fairview (North),14.474894699999998,120.9992591,McDonald's,14.476059911154373,121.00013831040455,Fast Food Restaurant,Fast Food
5555,Fairview (North),14.474894699999998,120.9992591,7-Eleven,14.478880657145734,120.99798585052092,Convenience Store,Convenience Stores and Food Essentials
5556,Fairview (North),14.474894699999998,120.9992591,KFC,14.474773999999998,121.002078,Fast Food Restaurant,Fast Food
5557,Fairview (North),14.474894699999998,120.9992591,Jollibee,14.475235757228212,121.00094412662729,Fast Food Restaurant,Fast Food
5558,Fairview (North),14.474894699999998,120.9992591,Oceanic spa,14.477729619598758,120.99884223667654,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5559,Fairview (North),14.474894699999998,120.9992591,7-Eleven,14.475079430682069,121.00112334101006,Convenience Store,Convenience Stores and Food Essentials
5560,Fairview (North),14.474894699999998,120.9992591,LBC - Lianas Evacom,14.474858090176742,121.0005790467502,Shipping Store,Vehicle/Transport Related
5561,Fairview (North),14.474894699999998,120.9992591,AGETSAI Sucat - Ayala Terminal,14.47583310604969,121.00116778550759,Bus Station,Vehicle/Transport Related
5562,Fairview (North),14.474894699999998,120.9992591,Yamaha Motorcycle,14.475023018960641,121.00146396925268,Bike Shop,Vehicle/Transport Related
5563,Fairview (North),14.474894699999998,120.9992591,7-Eleven,14.475820338473532,121.00115945088571,Convenience Store,Convenience Stores and Food Essentials
5564,Fairview (North),14.474894699999998,120.9992591,Blue Seas,14.470775910119054,120.99774791504969,Seafood Restaurant,Restaurant
5565,Fairview (North),14.474894699999998,120.9992591,Minute Burger,14.479192000000001,120.997932,Burger Joint,Fast Food
5566,Fairview (South),14.474313199999997,120.99857800000001,Fresh Touch Spa,14.474842846380207,121.00167951769764,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5567,Fairview (South),14.474313199999997,120.99857800000001,Central BBQ Boy Grill,14.476844271609895,120.99914128786268,Beer Garden,Night Life
5568,Fairview (South),14.474313199999997,120.99857800000001,Luz Facial Care Center,14.478050642022602,120.9986350339797,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5569,Fairview (South),14.474313199999997,120.99857800000001,Liezl's La Paz Batchoy and Kansi,14.475154683518387,121.00103718362443,Filipino Restaurant,Restaurant
5570,Fairview (South),14.474313199999997,120.99857800000001,Mercury Drug,14.474828228845329,121.00080748430165,Pharmacy,Convenience Stores and Food Essentials
5571,Fairview (South),14.474313199999997,120.99857800000001,Stoned Bar & Grill,14.476986966220403,120.99931895097885,Bar,Night Life
5572,Fairview (South),14.474313199999997,120.99857800000001,McDonald's,14.476059911154373,121.00013831040455,Fast Food Restaurant,Fast Food
5573,Fairview (South),14.474313199999997,120.99857800000001,KFC,14.474773999999998,121.002078,Fast Food Restaurant,Fast Food
5574,Fairview (South),14.474313199999997,120.99857800000001,Jollibee,14.475235757228212,121.00094412662729,Fast Food Restaurant,Fast Food
5575,Fairview (South),14.474313199999997,120.99857800000001,Oceanic spa,14.477729619598758,120.99884223667654,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5576,Fairview (South),14.474313199999997,120.99857800000001,LBC - Lianas Evacom,14.474858090176742,121.0005790467502,Shipping Store,Vehicle/Transport Related
5577,Fairview (South),14.474313199999997,120.99857800000001,7-Eleven,14.475079430682069,121.00112334101006,Convenience Store,Convenience Stores and Food Essentials
5578,Fairview (South),14.474313199999997,120.99857800000001,Yamaha Motorcycle,14.475023018960641,121.00146396925268,Bike Shop,Vehicle/Transport Related
5579,Fairview (South),14.474313199999997,120.99857800000001,AGETSAI Sucat - Ayala Terminal,14.47583310604969,121.00116778550759,Bus Station,Vehicle/Transport Related
5580,Fairview (South),14.474313199999997,120.99857800000001,Blue Seas,14.470775910119054,120.99774791504969,Seafood Restaurant,Restaurant
5581,Fairview (South),14.474313199999997,120.99857800000001,7-Eleven,14.475820338473532,121.00115945088571,Convenience Store,Convenience Stores and Food Essentials
5582,Damong Maliit,14.7239875,121.0286119,Nova Food Park,14.721925405554806,121.03264174029388,Food Court,Restaurant
5583,Damong Maliit,14.7239875,121.0286119,Bratz burger,14.721880800615876,121.03264153817324,Burger Joint,Fast Food
5584,Damong Maliit,14.7239875,121.0286119,Bo's Coffee,14.726024764620234,121.02717990120344,Café,Cafe/Tea/Dessert
5585,Damong Maliit,14.7239875,121.0286119,Burger Machine,14.723301843974026,121.02717990120344,Burger Joint,Fast Food
5586,Novaliches Proper,14.721832000000001,121.0377311,Janet's Restaurant,14.721871147651546,121.03755342430843,Filipino Restaurant,Restaurant
5587,Novaliches Proper,14.721832000000001,121.0377311,Jollibee,14.721802379677374,121.03686915677113,Fast Food Restaurant,Fast Food
5588,Novaliches Proper,14.721832000000001,121.0377311,SB Plaza,14.720943021546296,121.03886002526652,Park,Tourist Destination
5589,Novaliches Proper,14.721832000000001,121.0377311,Puregold,14.724168042133654,121.03869438171387,Grocery Store,Convenience Stores and Food Essentials
5590,Novaliches Proper,14.721832000000001,121.0377311,Jollibee,14.721985959020033,121.04092542430868,Fast Food Restaurant,Fast Food
5591,Novaliches Proper,14.721832000000001,121.0377311,7-Eleven,14.72352820583045,121.04172669011038,Convenience Store,Convenience Stores and Food Essentials
5592,Novaliches Proper,14.721832000000001,121.0377311,Savemore,14.72172900725469,121.03683058868894,Supermarket,Convenience Stores and Food Essentials
5593,Novaliches Proper,14.721832000000001,121.0377311,McDonald's,14.721811706965868,121.04070002189268,Fast Food Restaurant,Fast Food
5594,Novaliches Proper,14.721832000000001,121.0377311,Chowking,14.721019118822285,121.04191738147937,Chinese Restaurant,Restaurant
5595,Kaligayahan,14.7344646,121.04794380000001,S&R New York Style Pizza,14.730323919825688,121.04707095738728,Pizza Place,Fast Food
5596,Kaligayahan,14.7344646,121.04794380000001,Baan Khun Thai Spa,14.73882611506222,121.04708284075659,Spa,"Cosmetics, Clothes, Beauty and Health Services"
5597,Kaligayahan,14.7344646,121.04794380000001,S&R Membership Shopping,14.730341416267876,121.0470674300768,Supermarket,Convenience Stores and Food Essentials
5598,Kaligayahan,14.7344646,121.04794380000001,7-Eleven,14.731516279127062,121.04845188690479,Convenience Store,Convenience Stores and Food Essentials
5599,Kaligayahan,14.7344646,121.04794380000001,SM Hypermarket,14.737687979408738,121.05057022577446,Supermarket,Convenience Stores and Food Essentials
5600,Kaligayahan,14.7344646,121.04794380000001,Toys R Us,14.73769251769764,121.0505508218704,Toy / Game Store,"Gadgets, Hardware, Toys, etc."
5601,Kaligayahan,14.7344646,121.04794380000001,Power-tec Gym,14.735381823923518,121.04748220972073,Gym,Sports & Fitness
5602,Kaligayahan,14.7344646,121.04794380000001,Pilar's Pancit Malabon,14.73211268820472,121.04833879564974,Asian Restaurant,Restaurant
5603,Kaligayahan,14.7344646,121.04794380000001,7-Eleven Zabarte,14.731618258773425,121.04856273867895,Convenience Store,Convenience Stores and Food Essentials
5604,Kaligayahan,14.7344646,121.04794380000001,Puregold,14.737685724886134,121.05056172278934,Supermarket,Convenience Stores and Food Essentials
5605,Kaligayahan,14.7344646,121.04794380000001,Rigel's Cafe,14.738425935736515,121.0468422277266,Café,Cafe/Tea/Dessert
5606,Kaligayahan,14.7344646,121.04794380000001,Poldo's Classic Pizza,14.73723102669136,121.0447332555666,Pizza Place,Fast Food
5607,Kaligayahan,14.7344646,121.04794380000001,Julie's Bakeshop,14.737849546766913,121.04492921160498,Bakery,Convenience Stores and Food Essentials
5608,Doña Faustina Subdivision,14.7098,121.02365800000001,Extreme Gym,14.709229905261582,121.02305855214432,Gym,Sports & Fitness
