,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3446,West Triangle,14.6417207,121.03019771205953,Starbucks,14.645263114339974,121.02776273390458,Coffee Shop
3447,Alicia,14.6616951,121.024991,Emnace's Grille,14.663818795828567,121.02671295133193,Filipino Restaurant
3448,Alicia,14.6616951,121.024991,The Gym at The Grass Residences,14.659733274798262,121.02832780625688,Gym
3449,Alicia,14.6616951,121.024991,BurgerBoss,14.665068681058239,121.02204183483681,Burger Joint
3450,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Café Mary Grace,14.655857370951123,121.03225569238873,Café
3451,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Yabu: House of Katsu,14.655915714283626,121.03231320883746,Japanese Restaurant
3452,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Starbucks,14.656072761127916,121.03233084233497,Coffee Shop
3453,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Dohtonbori,14.65650625647309,121.0310824558367,Japanese Restaurant
3454,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Group Exercise Studio,14.656309924560606,121.032360739427,Gym
3455,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Pepper Lunch,14.655987465700058,121.03172492074467,Japanese Restaurant
3456,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Army Navy Burger + Burrito,14.656067942524862,121.0303899832376,Burger Joint
3457,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Vikings,14.656100648191211,121.03227751177576,Buffet
3458,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Cold Stone Creamery,14.656576418890497,121.03115552579006,Ice Cream Shop
3459,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Sbarro,14.65599125945048,121.03166926081155,Pizza Place
3460,Bagong Pag-Asa,14.655012249999999,121.03174620638671,H&M,14.65676979167054,121.03033495063482,Clothing Store
3461,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Uniqlo ユニクロ,14.656713609549914,121.03241669084085,Clothing Store
3462,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Forever 21,14.656305799710745,121.03244337609038,Clothing Store
3463,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Phở Hòa,14.655993421059852,121.03172335182897,Vietnamese Restaurant
3464,Bagong Pag-Asa,14.655012249999999,121.03174620638671,King Chef Dimsum Kitchen,14.655832965586532,121.0321555900161,Dumpling Restaurant
3465,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Fully Booked,14.656037100342175,121.03231644549383,Bookstore
3466,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Tous Les Jours,14.655723328263145,121.03212974010962,Bakery
3467,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Happy Lemon,14.656363917619522,121.03235080308887,Bubble Tea Shop
3468,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Ramen Nagi,14.65653526531807,121.02997335693776,Noodle House
3469,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Banapple Pies & Cheesecakes,14.655667956273225,121.0322642314079,Dessert Shop
3470,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Sky Garden,14.655837221370914,121.03053399311864,Garden
3471,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Lay Bare,14.656136447150242,121.03229644288471,Spa
3472,Bagong Pag-Asa,14.655012249999999,121.03174620638671,DataBlitz,14.653066156964265,121.03153047998634,Video Game Store
3473,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Almon Marina,14.65567824082708,121.03215307255925,Sandwich Place
3474,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Starbucks Coffee,14.65415169918129,121.03201666140075,Coffee Shop
3475,Bagong Pag-Asa,14.655012249999999,121.03174620638671,CoCo Fresh Tea & Juice,14.656921325943317,121.03105667358325,Bubble Tea Shop
3476,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Bench/ Fix Salon,14.653944367423845,121.03375920893748,Salon / Barbershop
3477,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Dairy Queen,14.656336653176274,121.03081941604613,Ice Cream Shop
3478,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Royce Chocolates,14.65292282780763,121.03355867799696,Chocolate Shop
3479,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Marks & Spencer,14.652917622816506,121.0335338131108,Boutique
3480,Bagong Pag-Asa,14.655012249999999,121.03174620638671,SM City North EDSA,14.65635576191263,121.03093714981087,Shopping Mall
3481,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Jamba Juice,14.653076869825938,121.03392848626376,Juice Bar
3482,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Icebergs,14.656020391195907,121.03174175153823,Dessert Shop
3483,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Block,14.656018916525609,121.03230154238808,Shopping Mall
3484,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Racks,14.654154169069386,121.034672428136,Steakhouse
3485,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Healthy Options,14.653667769243839,121.03382080076167,Pharmacy
3486,Bagong Pag-Asa,14.655012249999999,121.03174620638671,"Belo Medical Group , Inc",14.653755910880406,121.03420546896768,Health & Beauty Service
3487,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Vanilla Cupcake Bakery,14.654102375628387,121.03458737238273,Cupcake Shop
3488,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The SM Store,14.656615495548028,121.03022602529353,Department Store
3489,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Spa,14.653944507505603,121.03447095592286,Spa
3490,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Ma Chicken Mami House,14.653190751262,121.03385762529402,Chinese Restaurant
3491,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Lacoste,14.653054054492914,121.03378846299088,Clothing Store
3492,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Tokyo Bubble Tea,14.655676817052093,121.0321954104159,Bubble Tea Shop
3493,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Mesa Filipino Moderne,14.656464260478929,121.03061946533262,Filipino Restaurant
3494,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Mexicali,14.653136464851483,121.03388019982994,Mexican Restaurant
3495,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Racks,14.65674683,121.03051482,Steakhouse
3496,Bagong Pag-Asa,14.655012249999999,121.03174620638671,S&R New York Style Pizza,14.654030818434414,121.03194968406461,Pizza Place
3497,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Swensen's,14.656349756158805,121.03235779741708,Ice Cream Shop
3498,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Ayala Malls TriNoma Cinemas,14.653197320990614,121.03359683034118,Movie Theater
3499,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Zara,14.653083425811063,121.03381832412305,Clothing Store
3500,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Abè,14.654081133320174,121.03464048586406,Filipino Restaurant
3501,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Krispy Kreme,14.653056003076221,121.03389029370621,Donut Shop
3502,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Dairy Queen,14.652915728270619,121.03352903379326,Ice Cream Shop
3503,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Café Mary Grace,14.652774397666555,121.03447809901778,Café
3504,Bagong Pag-Asa,14.655012249999999,121.03174620638671,GRINGO Chicken.Ribs.Friends,14.656342935131917,121.03270777897733,Mexican Restaurant
3505,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Terranova,14.656430338199844,121.02863546972371,Boutique
3506,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Body Shop,14.656310272436283,121.03231136127937,Cosmetics Shop
3507,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Café Breton,14.652878858318864,121.03405435733696,Café
3508,Bagong Pag-Asa,14.655012249999999,121.03174620638671,SM Cyberzone,14.656564151733043,121.02862211898345,Electronics Store
3509,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Conti's,14.65290897976162,121.034715291314,Dessert Shop
3510,Bagong Pag-Asa,14.655012249999999,121.03174620638671,ä Veneto Pizzeria Ristorante,14.65409212405309,121.0345579526245,Italian Restaurant
3511,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Genki Sushi,14.656586935491593,121.03002407261859,Sushi Restaurant
3512,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Cotton On,14.656066560758054,121.03230191047057,Clothing Store
3513,Bagong Pag-Asa,14.655012249999999,121.03174620638671,North Towers,14.656937194961595,121.03346570496137,Shopping Mall
3514,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Fitness First Platinum,14.653824744386316,121.0340166091919,Gym / Fitness Center
3515,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Happy Lemon,14.652959429021196,121.03369579358714,Bubble Tea Shop
3516,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Kimpura,14.653146832003403,121.03420915139598,Japanese Restaurant
3517,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Cyma,14.653069367856656,121.03425211760924,Greek Restaurant
3518,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Yellow Cab Pizza Co.,14.652921397205045,121.03354381760873,Pizza Place
3519,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Starbucks,14.65292272131479,121.03355776448036,Coffee Shop
3520,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Shoe Salon,14.652917619299128,121.03351355026973,Shoe Store
3521,Bagong Pag-Asa,14.655012249999999,121.03174620638671,TGI Fridays,14.652860289693828,121.03410636244472,American Restaurant
3522,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Tous Les Jours,14.654251504514136,121.03464364143196,Bakery
3523,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Cinnabon,14.656375874491578,121.02968224015258,Bakery
3524,Bagong Pag-Asa,14.655012249999999,121.03174620638671,IMAX Theatre,14.657146270533342,121.029531955719,Movie Theater
3525,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Payless ShoeSource,14.653045758225314,121.03373565768764,Shoe Store
3526,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Booksale,14.657731914995688,121.02950671697383,Bookstore
3527,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Landmark Food Center,14.654022588314271,121.03188971953497,Food Court
3528,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Fish & Co.,14.652893008146293,121.03409265000533,Seafood Restaurant
3529,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Mothercare,14.652925953649897,121.03349315053164,Kids Store
3530,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Landmark,14.652705641936743,121.03351284132627,Department Store
3531,Bagong Pag-Asa,14.655012249999999,121.03174620638671,HCC Wellness Center & Spa,14.653563436940377,121.02958121061691,Spa
3532,Bagong Pag-Asa,14.655012249999999,121.03174620638671,S&R New York Style Pizza,14.656370410616885,121.03261246237226,Pizza Place
3533,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Italianni's,14.652870958665012,121.03408243073163,Italian Restaurant
3534,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Ramen Nagi,14.654092947312149,121.03460699370848,Ramen Restaurant
3535,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Ayala Malls TriNoma,14.652937396417459,121.03443671727379,Shopping Mall
3536,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Katsu Sora,14.652733334569978,121.0342680041058,Japanese Restaurant
3537,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Sbarro,14.652909696826887,121.03351737966126,Pizza Place
3538,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Dairy Queen,14.656432648555406,121.02854459175234,Ice Cream Shop
3539,Bagong Pag-Asa,14.655012249999999,121.03174620638671,YakiMix Sushi & Smokeless Grill,14.652878455422403,121.03347440718467,Japanese Restaurant
3540,Bagong Pag-Asa,14.655012249999999,121.03174620638671,BreadTalk,14.652886832714952,121.03350363791078,Bakery
3541,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Brow Studio,14.65609608777985,121.03230596122137,Salon / Barbershop
3542,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Razon's of Guagua,14.656729602029259,121.02890352594288,Filipino Restaurant
3543,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Baskin-Robbins,14.653020750653688,121.03376247956955,Ice Cream Shop
3544,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Auntie Anne's,14.656497694968136,121.027998828734,Snack Place
3545,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Bo's Coffee,14.656417094756312,121.02856477727994,Café
3546,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Body Essence,14.654202563964576,121.02971840721338,Spa
3547,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Coffee Bean & Tea Leaf,14.652913,121.033508,Coffee Shop
3548,Bagong Pag-Asa,14.655012249999999,121.03174620638671,Nike Park,14.65276643028685,121.0344606362638,Sporting Goods Shop
3549,Bagong Pag-Asa,14.655012249999999,121.03174620638671,The Landmark Supermarket,14.651198627134848,121.0338771343231,Supermarket
3550,Bungad,14.65090615,121.02379734112279,Uratex,14.651414509503752,121.023839576364,Furniture / Home Store
3551,Bungad,14.65090615,121.02379734112279,Healthy Options,14.651457397451395,121.02510378650796,Health Food Store
3552,Bungad,14.65090615,121.02379734112279,BFit Gym,14.654293107836464,121.02528186437088,Gym
3553,Bungad,14.65090615,121.02379734112279,7-Eleven,14.64723709807212,121.02525521218496,Convenience Store
3554,Bungad,14.65090615,121.02379734112279,7 Eleven,14.651981586383508,121.02371372165672,Convenience Store
3555,Bungad,14.65090615,121.02379734112279,7-Eleven,14.647235596800597,121.02525171830116,Convenience Store
3556,Del Monte,14.6433272,121.0148359227366,Jumpsmash Badminton Center,14.642506055200155,121.01428490431809,Badminton Court
3557,Del Monte,14.6433272,121.0148359227366,Shakey's,14.640802286705807,121.0164108496072,Pizza Place
3558,Del Monte,14.6433272,121.0148359227366,Mercury Drug,14.640129056252743,121.01642926941474,Drugstore
3559,Del Monte,14.6433272,121.0148359227366,Jollibee,14.640318856966386,121.01577131967495,Fast Food Restaurant
3560,Del Monte,14.6433272,121.0148359227366,McDonald's,14.644279930752372,121.01550311988359,Fast Food Restaurant
3561,Del Monte,14.6433272,121.0148359227366,McDonald's,14.640251,121.01617,Fast Food Restaurant
3562,Del Monte,14.6433272,121.0148359227366,7-Eleven,14.646675,121.017218,Convenience Store
3563,Del Monte,14.6433272,121.0148359227366,7-Eleven,14.646565593483404,121.01737815673872,Convenience Store
3564,Del Monte,14.6433272,121.0148359227366,Cafe Taverna,14.644306573728382,121.01550613698907,Café
3565,Del Monte,14.6433272,121.0148359227366,Kemp Mart,14.640249166113016,121.01550681364353,Grocery Store
3566,Del Monte,14.6433272,121.0148359227366,Mang Inasal,14.640040138259875,121.01645824812162,BBQ Joint
3567,Katipunan,14.6310314,121.0728557,Ababu Persian Kitchen,14.634842541016178,121.07055436879348,Middle Eastern Restaurant
3568,Katipunan,14.6310314,121.0728557,7-Eleven,14.632356901720216,121.0740700090946,Convenience Store
3569,Katipunan,14.6310314,121.0728557,Kantorini Food Park,14.633364222088124,121.07508652697075,Food Court
3570,Katipunan,14.6310314,121.0728557,7-Eleven,14.632556915283203,121.07427978515625,Convenience Store
3571,Katipunan,14.6310314,121.0728557,7-Eleven,14.632869632298549,121.0746360790492,Convenience Store
3572,Katipunan,14.6310314,121.0728557,7-Eleven,14.629129115200783,121.06960682101796,Convenience Store
3573,Katipunan,14.6310314,121.0728557,FrosTea,14.634578512385268,121.07152977944847,Tea Room
3574,Katipunan,14.6310314,121.0728557,Cordillera Coffee,14.63494291495467,121.07068065815069,Café
3575,Katipunan,14.6310314,121.0728557,Cravings,14.63534316243217,121.07393993628934,Restaurant
3576,Katipunan,14.6310314,121.0728557,New City Foodhouse,14.628169059753418,121.06993865966797,Noodle House
3577,Paltok,14.64313035,121.02310710016755,Mister Kabab,14.640999305798095,121.0264114195158,Kebab Restaurant
3578,Paltok,14.64313035,121.02310710016755,Alyanne's Cafe,14.642354665775676,121.0251195850943,Café
3579,Paltok,14.64313035,121.02310710016755,Pastry Passion,14.642741415514568,121.02716818780065,Café
3580,Paltok,14.64313035,121.02310710016755,RawMatters Café,14.644187355138186,121.02746087885929,Coffee Shop
3581,Paltok,14.64313035,121.02310710016755,Fariñas Ilocos Empanada,14.641427844025896,121.02674483379354,Filipino Restaurant
3582,Paltok,14.64313035,121.02310710016755,Kamay Kainan,14.64065942316569,121.02669692247902,Filipino Restaurant
3583,Paltok,14.64313035,121.02310710016755,Turtle's Family KTV,14.643386659676533,121.02733821242431,Karaoke Bar
3584,Paltok,14.64313035,121.02310710016755,Spassibilities Body & Nail Spa,14.641675009720611,121.02531523216658,Spa
3585,Paltok,14.64313035,121.02310710016755,West Gallery,14.64284028311904,121.02718320347253,Art Gallery
3586,Paltok,14.64313035,121.02310710016755,Sangkalan Grille,14.642401,121.026818,Filipino Restaurant
3587,Paltok,14.64313035,121.02310710016755,Bodyworx,14.641168879582748,121.02669696898845,Gym / Fitness Center
3588,Project 7 (Veterans Village),14.6545338,121.02337825,Brooklyn Pizza,14.656451452534988,121.02714723704334,Pizza Place
3589,Project 7 (Veterans Village),14.6545338,121.02337825,BFit Gym,14.654293107836464,121.02528186437088,Gym
3590,Project 7 (Veterans Village),14.6545338,121.02337825,Buffalo's Wings N' Things,14.656495883937716,121.02730725226176,Wings Joint
3591,Project 7 (Veterans Village),14.6545338,121.02337825,Chic-Boy,14.657681710479725,121.02087257934522,BBQ Joint
3592,Project 7 (Veterans Village),14.6545338,121.02337825,ERSAO 二嫂,14.657673620556967,121.02094049303453,Chinese Restaurant
